Re,Im,IPR
1.6,0.2,0.5808178342748599
1.6,0.25,0.5816090028116632
1.6,0.3,0.5826698131002811
1.6,0.35,0.5840854390235293
1.6,0.4,0.5858611293804733
1.6,0.45,0.5879872716381761
1.6,0.5,0.5905565825088969
1.6,0.55,0.5936198027055529
1.6,0.6,0.5970549215449599
1.6,0.65,0.6008194581823014
1.6,0.7,0.6049113728428271
1.6,0.75,0.609159854157103
1.6,0.8,0.6135365509459801
1.6,0.85,0.6180517126636202
1.6,0.9,0.6227503040687035
1.6,0.95,0.6277733038988283
1.6,1.0,0.6331160109764133
1.6,1.05,0.6385680803070274
1.6,1.1,0.644040423657112
1.6,1.15,0.6494894989012262
1.6,1.2,0.6549046987829017
1.6,1.25,0.6603005698986131
1.6,1.3,0.6656495046844083
1.6,1.35,0.6709394119160703
1.6,1.4,0.6761753353319409
1.6,1.45,0.6813689394208796
1.6,1.5,0.6865442423680458
1.6,1.55,0.6917579076786563
1.6,1.6,0.6969425814961945
1.6,1.65,0.7020415337232699
1.6,1.7,0.7070419928114238
1.6,1.75,0.7119544239860844
1.6,1.8,0.7167662295703019
1.6,1.85,0.7214564261337683
1.6,1.9,0.7260223368604241
1.6,1.95,0.7304661719908598
1.6,2.0,0.7347925948337106
1.6,2.05,0.7390076187010534
1.6,2.1,0.7431144129834174
1.6,2.15,0.7471120187207251
1.6,2.2,0.7510004426366366
1.6,2.25,0.7547823459913463
1.6,2.3,0.7584618860630676
1.6,2.35,0.7620438689179532
1.6,2.4,0.7655333383214843
1.6,2.45,0.7689351307641555
1.6,2.5,0.7722531612178082
1.65,0.0,0.5954884192155073
1.65,0.05,0.5956396470886696
1.65,0.1,0.5958835059410724
1.65,0.15,0.5962807933605043
1.65,0.2,0.5968474118430934
1.65,0.25,0.5976029124259532
1.65,0.3,0.5985793159355183
1.65,0.35,0.5998138283761273
1.65,0.4,0.6014042818061113
1.65,0.45,0.6032861919187898
1.65,0.5,0.6055562135021982
1.65,0.55,0.6082209981851092
1.65,0.6,0.6112644556973142
1.65,0.65,0.6145730302559775
1.65,0.7,0.6182049542561704
1.65,0.75,0.6220342521917511
1.65,0.8,0.626001830840575
1.65,0.85,0.6300989871577023
1.65,0.9,0.6343453874285799
1.65,0.95,0.6387890463253777
1.65,1.0,0.6435719208699612
1.65,1.05,0.6485479575847078
1.65,1.1,0.6535799335142163
1.65,1.15,0.6586136574503109
1.65,1.2,0.6636249075880171
1.65,1.25,0.6686509518630882
1.65,1.3,0.6736324194612924
1.65,1.35,0.6785597258436563
1.65,1.4,0.683437357156376
1.65,1.45,0.688272119474769
1.65,1.5,0.6930745429443713
1.65,1.55,0.697863345067242
1.65,1.6,0.7026842346458221
1.65,1.65,0.7074762624040811
1.65,1.7,0.7121998119810529
1.65,1.75,0.7168721967451764
1.65,1.8,0.7214668157274053
1.65,1.85,0.7259509179275846
1.65,1.9,0.7303238246331261
1.65,1.95,0.7345869006532436
1.65,2.0,0.738742839931542
1.65,2.05,0.7427946308166155
1.65,2.1,0.7467441824958709
1.65,2.15,0.750592242408165
1.65,2.2,0.7543398267034095
1.65,2.25,0.7579891118322624
1.65,2.3,0.7615433581523651
1.65,2.35,0.7650066690583517
1.65,2.4,0.768383898318499
1.65,2.45,0.7716803440742654
1.65,2.5,0.7749004044526433
1.7,0.0,0.6103561809561467
1.7,0.05,0.6104471316740443
1.7,0.1,0.610679009544852
1.7,0.15,0.6110607591383824
1.7,0.2,0.6115992216049025
1.7,0.25,0.6123033989515765
1.7,0.3,0.6131947064580139
1.7,0.35,0.6143274720128536
1.7,0.4,0.6157588991976052
1.7,0.45,0.617465753141367
1.7,0.5,0.6194923972250241
1.7,0.55,0.6218512536329859
1.7,0.6,0.6245288780344456
1.7,0.65,0.6274609517964349
1.7,0.7,0.6306743313434311
1.7,0.75,0.6341377047740098
1.7,0.8,0.6377457392993354
1.7,0.85,0.6414758478260683
1.7,0.9,0.6453311589438678
1.7,0.95,0.6493341769528076
1.7,1.0,0.6535670841495609
1.7,1.05,0.658095267369316
1.7,1.1,0.6627265947221682
1.7,1.15,0.6673900418922526
1.7,1.2,0.6720579661033201
1.7,1.25,0.6767195545114845
1.7,1.3,0.681353924274465
1.7,1.35,0.6859486661725267
1.7,1.4,0.6905023753420528
1.7,1.45,0.6950176814347652
1.7,1.5,0.6994997221838313
1.7,1.55,0.7039566059415177
1.7,1.6,0.7083986725779992
1.7,1.65,0.7128621820180508
1.7,1.7,0.7173258319869006
1.7,1.75,0.7217513442718898
1.7,1.8,0.7261133320939264
1.7,1.85,0.7303888085410504
1.7,1.9,0.7345695484692113
1.7,1.95,0.7386535005331873
1.7,2.0,0.7426409679342003
1.7,2.05,0.7465330028404037
1.7,2.1,0.7503305671710271
1.7,2.15,0.7540344513342772
1.7,2.2,0.7576457203455214
1.7,2.25,0.7611660918637011
1.7,2.3,0.7645980344086024
1.7,2.35,0.767944835235011
1.7,2.4,0.771210981974658
1.7,2.45,0.7744028549162972
1.7,2.5,0.7775271724803744
1.75,0.0,0.6240924341237256
1.75,0.05,0.6241655881562328
1.75,0.1,0.6243839734691219
1.75,0.15,0.6247473454029158
1.75,0.2,0.6252563106356268
1.75,0.25,0.6259116088842078
1.75,0.3,0.6267163702717445
1.75,0.35,0.6277309143239813
1.75,0.4,0.6290702389934126
1.75,0.45,0.6306485732260958
1.75,0.5,0.632455276890812
1.75,0.55,0.6345384263749405
1.75,0.6,0.6369159297726079
1.75,0.65,0.6395465304123084
1.75,0.7,0.6424031744863186
1.75,0.75,0.6455342649191012
1.75,0.8,0.6488219333763201
1.75,0.85,0.6522282024177213
1.75,0.9,0.6557462079792653
1.75,0.95,0.6593862070412466
1.75,1.0,0.6631823405776405
1.75,1.05,0.6672453719351809
1.75,1.1,0.6714997842258564
1.75,1.15,0.6758178706468694
1.75,1.2,0.6801564561092903
1.75,1.25,0.6844928568767805
1.75,1.3,0.688811172339796
1.75,1.35,0.6931015582035325
1.75,1.4,0.6973600340514992
1.75,1.45,0.7015861695784905
1.75,1.5,0.7057815749072333
1.75,1.55,0.7099491019608426
1.75,1.6,0.7140927924241073
1.75,1.65,0.7182257536336534
1.75,1.7,0.7223931281655451
1.75,1.75,0.7265685837935849
1.75,1.8,0.7307018730370654
1.75,1.85,0.734769605145306
1.75,1.9,0.7387594773000099
1.75,1.95,0.742666167881355
1.75,2.0,0.7464877502887518
1.75,2.05,0.7502236246623448
1.75,2.1,0.7538736800445496
1.75,2.15,0.7574381180893682
1.75,2.2,0.7609175464240577
1.75,2.25,0.7643130826086603
1.75,2.3,0.7676263746706374
1.75,2.35,0.7708596335227755
1.75,2.4,0.7740160379209616
1.75,2.45,0.7771021168917627
1.75,2.5,0.7801326970640755
1.8,0.0,0.636848647001952
1.8,0.05,0.6369181577138241
1.8,0.1,0.6371265885836436
1.8,0.15,0.637473802765634
1.8,0.2,0.6379597620223849
1.8,0.25,0.6385848308030657
1.8,0.3,0.6393532704737436
1.8,0.35,0.6403072709414144
1.8,0.4,0.6415307024742881
1.8,0.45,0.6429531624737719
1.8,0.5,0.6445689772846559
1.8,0.55,0.6464203154215293
1.8,0.6,0.6485290998410987
1.8,0.65,0.6509059044419165
1.8,0.7,0.653472854043568
1.8,0.75,0.656284410526099
1.8,0.8,0.6592832660289527
1.8,0.85,0.6624017428115234
1.8,0.9,0.6656248970721702
1.8,0.95,0.6689549342200349
1.8,1.0,0.6724087298112524
1.8,1.05,0.6760385757549501
1.8,1.1,0.6799204805968767
1.8,1.15,0.6839107126350258
1.8,1.2,0.6879397766636332
1.8,1.25,0.6919774969031189
1.8,1.3,0.6960070312445966
1.8,1.35,0.7000185283557353
1.8,1.4,0.7040066241091617
1.8,1.45,0.7079688556975352
1.8,1.5,0.7119045995906168
1.8,1.55,0.7158145177847358
1.8,1.6,0.7197009381090052
1.8,1.65,0.7235700124549236
1.8,1.7,0.727435285540472
1.8,1.75,0.7313312693128812
1.8,1.8,0.7352340682432792
1.8,1.85,0.7390947565890603
1.8,1.9,0.742894799559305
1.8,1.95,0.746625905845153
1.8,2.0,0.75028420397973
1.8,2.05,0.7538673642245666
1.8,2.1,0.7573739504665722
1.8,2.15,0.7608032406492126
1.8,2.2,0.7641551418360956
1.8,2.25,0.7674301253344237
1.8,2.3,0.7706291414030197
1.8,2.35,0.7737535126130008
1.8,2.4,0.7768048265920113
1.8,2.45,0.7797848715932149
1.8,2.5,0.7827226254488857
1.85,0.0,0.6487445836525153
1.85,0.05,0.6488110456144315
1.85,0.1,0.6490104686518201
1.85,0.15,0.6493430719542505
1.85,0.2,0.6498096801163397
1.85,0.25,0.6504130520450575
1.85,0.3,0.651161920216805
1.85,0.35,0.652077199770169
1.85,0.4,0.6531775388458942
1.85,0.45,0.6544546184608138
1.85,0.5,0.6559003257618474
1.85,0.55,0.6575746533056694
1.85,0.6,0.6594567008403557
1.85,0.65,0.6615998709350065
1.85,0.7,0.6639237002588233
1.85,0.75,0.6664439370885239
1.85,0.8,0.6691785905622839
1.85,0.85,0.6720383801089246
1.85,0.9,0.6750003703127532
1.85,0.95,0.6780603348856753
1.85,1.0,0.6812254930838694
1.85,1.05,0.6845176775064956
1.85,1.1,0.6880140110274656
1.85,1.15,0.691688791768221
1.85,1.2,0.6954262070077535
1.85,1.25,0.699186032774763
1.85,1.3,0.7029487837300576
1.85,1.35,0.7067032624944178
1.85,1.4,0.7104425679346407
1.85,1.45,0.7141625898931081
1.85,1.5,0.7178611522769796
1.85,1.55,0.7215375668901288
1.85,1.6,0.7251926904109589
1.85,1.65,0.7288294280422403
1.85,1.7,0.7324532474296608
1.85,1.75,0.7360744268524625
1.85,1.8,0.7397197033308808
1.85,1.85,0.7433693599936829
1.85,1.9,0.7469780203313644
1.85,1.95,0.7505342046057007
1.85,2.0,0.7540315160269544
1.85,2.05,0.7574651350594316
1.85,2.1,0.7608319017706167
1.85,2.15,0.7641299288416642
1.85,2.2,0.7673582982298617
1.85,2.25,0.7705168624422142
1.85,2.3,0.7736061176826722
1.85,2.35,0.7766271728840095
1.85,2.4,0.7795820511440604
1.85,2.45,0.7824758457048115
1.85,2.5,0.7853228876199265
1.9,0.0,0.659867475376635
1.9,0.05,0.6599308787470454
1.9,0.1,0.6601211728143931
1.9,0.15,0.6604387102194981
1.9,0.2,0.6608844798175595
1.9,0.25,0.6614609345592185
1.9,0.3,0.6621733276706526
1.9,0.35,0.6630301986320065
1.9,0.4,0.664040637290042
1.9,0.45,0.6652115099333822
1.9,0.5,0.6665487497572823
1.9,0.55,0.668064609957841
1.9,0.6,0.6697628355680743
1.9,0.65,0.6716824130965109
1.9,0.7,0.6737941211683319
1.9,0.75,0.6760681198799716
1.9,0.8,0.6785513025446859
1.9,0.85,0.6811757918407144
1.9,0.9,0.6839042586560389
1.9,0.95,0.6867255962589586
1.9,1.0,0.6896406083782554
1.9,1.05,0.6926601450306321
1.9,1.1,0.6958135835741972
1.9,1.15,0.6991723896379654
1.9,1.2,0.702632285846483
1.9,1.25,0.7061306721798982
1.9,1.3,0.709644986442507
1.9,1.35,0.7131613781562697
1.9,1.4,0.7166707745110518
1.9,1.45,0.7201673941564206
1.9,1.5,0.7236477305842411
1.9,1.55,0.7271099537412953
1.9,1.6,0.7305536635339708
1.9,1.65,0.7339798592123058
1.9,1.7,0.7373909889707144
1.9,1.75,0.7407912383883573
1.9,1.8,0.7441886649538992
1.9,1.85,0.7476034965190855
1.9,1.9,0.751012046500158
1.9,1.95,0.7543930339332796
1.9,2.0,0.7577312776465188
1.9,2.05,0.7610180911623464
1.9,2.1,0.7642481884713919
1.9,2.15,0.7674183096343744
1.9,2.2,0.7705266027340062
1.9,2.25,0.7735722773447183
1.9,2.3,0.776555440318227
1.9,2.35,0.7794771104569265
1.9,2.4,0.7823395424008115
1.9,2.45,0.7851468863584136
1.9,2.5,0.787903926549413
1.95,0.0,0.6702918442823433
1.95,0.05,0.6703520793296339
1.95,0.1,0.670532839811753
1.95,0.15,0.6708343435597274
1.95,0.2,0.6712571322247828
1.95,0.25,0.6718023312361678
1.95,0.3,0.672471899569332
1.95,0.35,0.6732688528575044
1.95,0.4,0.6741996810392997
1.95,0.45,0.6752835251555767
1.95,0.5,0.6765286584343941
1.95,0.55,0.6779223377444722
1.95,0.6,0.679466195968795
1.95,0.65,0.6811998615384812
1.95,0.7,0.6831206246491711
1.95,0.75,0.6851908237684043
1.95,0.8,0.6874364589096493
1.95,0.85,0.689848152688453
1.95,0.9,0.6923667505900459
1.95,0.95,0.6949749381682762
1.95,1.0,0.6976690250368381
1.95,1.05,0.7004537181584836
1.95,1.1,0.7033434675754038
1.95,1.15,0.7063846931721166
1.95,1.2,0.709571984957665
1.95,1.25,0.7128219095411484
1.95,1.3,0.7161042586501932
1.95,1.35,0.7193995198502381
1.95,1.4,0.7226957522474047
1.95,1.45,0.7259854529538637
1.95,1.5,0.729263885849521
1.95,1.55,0.7325281977788086
1.95,1.6,0.7357769448784136
1.95,1.65,0.7390098349991217
1.95,1.7,0.7422275799581602
1.95,1.75,0.7454318649021643
1.95,1.8,0.7486253663866204
1.95,1.85,0.7518090999468084
1.95,1.9,0.7550022240537991
1.95,1.95,0.7582064536236046
1.95,2.0,0.7613861746786702
1.95,2.05,0.7645279747403794
1.95,2.1,0.7676237764892774
1.95,2.15,0.7706686428458509
1.95,2.2,0.7736596026155441
1.95,2.25,0.7765950736662447
1.95,2.3,0.7794746015107243
1.95,2.35,0.7822987453424252
1.95,2.4,0.785069030913225
1.95,2.45,0.7877876757673606
1.95,2.5,0.7904564515021825
2.0,0.0,0.6800832847753545
2.0,0.05,0.6801403110546893
2.0,0.1,0.6803113951676281
2.0,0.15,0.6805965693431462
2.0,0.2,0.6809959330962931
2.0,0.25,0.6815096815273135
2.0,0.3,0.6821380475208881
2.0,0.35,0.6828811041519625
2.0,0.4,0.6837386383591743
2.0,0.45,0.6847403869671425
2.0,0.5,0.6859085580311118
2.0,0.55,0.6871969235704901
2.0,0.6,0.6886170239083045
2.0,0.65,0.6901902384715889
2.0,0.7,0.6919360452302075
2.0,0.75,0.6938327296204623
2.0,0.8,0.6958724218614084
2.0,0.85,0.6980888744818942
2.0,0.9,0.7004171189337255
2.0,0.95,0.7028329058838326
2.0,1.0,0.7053287909402445
2.0,1.05,0.7079054961473099
2.0,1.1,0.7105707203991113
2.0,1.15,0.713341146681059
2.0,1.2,0.7162511813612488
2.0,1.25,0.7192690584161101
2.0,1.3,0.7223356483277851
2.0,1.35,0.7254252095723429
2.0,1.4,0.728523204583119
2.0,1.45,0.7316205526817581
2.0,1.5,0.7347113940157194
2.0,1.55,0.7377919640849766
2.0,1.6,0.7408599493552948
2.0,1.65,0.7439140918385794
2.0,1.7,0.7469539111952422
2.0,1.75,0.7499794432931719
2.0,1.8,0.7529908598626364
2.0,1.85,0.7559887028024157
2.0,1.9,0.7589791276326565
2.0,1.95,0.7619838537635197
2.0,2.0,0.7650009306566253
2.0,2.05,0.7679975672816055
2.0,2.1,0.7709601778755116
2.0,2.15,0.7738815303881761
2.0,2.2,0.7767571162263021
2.0,2.25,0.7795842738663986
2.0,2.3,0.7823617411677435
2.0,2.35,0.7850893401671771
2.0,2.4,0.7877676785361614
2.0,2.45,0.7903977086509069
2.0,2.5,0.7929800987384246
2.05,0.0,0.6892998683522257
2.05,0.05,0.6893537493636993
2.05,0.1,0.6895153635832315
2.05,0.15,0.6897846314485221
2.05,0.2,0.6901614414110571
2.05,0.25,0.6906456798989863
2.05,0.3,0.6912373066982729
2.05,0.35,0.6919367231323251
2.05,0.4,0.6927471031885873
2.05,0.45,0.6936844440577189
2.05,0.5,0.6947541073135132
2.05,0.55,0.6959403663830858
2.05,0.6,0.6972441154476899
2.05,0.65,0.6986704393980004
2.05,0.7,0.7002794460716459
2.05,0.75,0.7020298602414501
2.05,0.8,0.7039025512644765
2.05,0.85,0.7059299246608717
2.05,0.9,0.7080836042980191
2.05,0.95,0.7103240384353539
2.05,1.0,0.7126401865847796
2.05,1.05,0.7150292403207902
2.05,1.1,0.7174927608503076
2.05,1.15,0.7200359370491882
2.05,1.2,0.7226877864196939
2.05,1.25,0.725485601649208
2.05,1.3,0.7283497912281061
2.05,1.35,0.7312469085169111
2.05,1.4,0.7341597720881308
2.05,1.45,0.737077644164008
2.05,1.5,0.7399935717410975
2.05,1.55,0.742902961189702
2.05,1.6,0.7458027650194002
2.05,1.65,0.7486909914062001
2.05,1.7,0.7515663721322687
2.05,1.75,0.7544281138142481
2.05,1.8,0.7572757986637598
2.05,1.85,0.7601098683037221
2.05,1.9,0.7629329595573638
2.05,1.95,0.7657512332763986
2.05,2.0,0.7685847820217816
2.05,2.05,0.7714312683016546
2.05,2.1,0.7742596740781488
2.05,2.15,0.7770581351332788
2.05,2.2,0.7798194889576947
2.05,2.25,0.7825395617062803
2.05,2.3,0.7852160324316858
2.05,2.35,0.787847869644874
2.05,2.4,0.7904348788436129
2.05,2.45,0.7929772260745108
2.05,2.5,0.7954750271125173
2.1,0.0,0.6979928619588212
2.1,0.05,0.6980437267783695
2.1,0.1,0.6981962767852082
2.1,0.15,0.6984503871355288
2.1,0.2,0.6988058829280578
2.1,0.25,0.6992626138081035
2.1,0.3,0.6998206468984913
2.1,0.35,0.7004807880754668
2.1,0.4,0.701245731235823
2.1,0.45,0.7021201784129814
2.1,0.5,0.7031054366514456
2.1,0.55,0.7041993833866125
2.1,0.6,0.7054042665918628
2.1,0.65,0.7067311528182283
2.1,0.7,0.7082024486082837
2.1,0.75,0.7098132348871962
2.1,0.8,0.711544861974709
2.1,0.85,0.7133991418334116
2.1,0.9,0.7153927774129148
2.1,0.95,0.7174720854489005
2.1,1.0,0.7196246202306232
2.1,1.05,0.7218446556359339
2.1,1.1,0.7241306850634176
2.1,1.15,0.7264856259404429
2.1,1.2,0.7289227182002537
2.1,1.25,0.7314897162294756
2.1,1.3,0.7341582884002401
2.1,1.35,0.7368736771672012
2.1,1.4,0.7396127213545525
2.1,1.45,0.7423624462844675
2.1,1.5,0.7451147309004094
2.1,1.55,0.7478641768525152
2.1,1.6,0.7506070850542952
2.1,1.65,0.7533408911510773
2.1,1.7,0.7560638136142878
2.1,1.75,0.758774642150053
2.1,1.8,0.761472700676532
2.1,1.85,0.7641580757640897
2.1,1.9,0.7668320514297555
2.1,1.95,0.769497666989968
2.1,2.0,0.7721608736218242
2.1,2.05,0.7748359900415946
2.1,2.1,0.7775258612102954
2.1,2.15,0.780200476530304
2.1,2.2,0.7828477386945418
2.1,2.25,0.7854613410931908
2.1,2.3,0.7880375031151331
2.1,2.35,0.7905742532105827
2.1,2.4,0.7930707367560256
2.1,2.45,0.7955265676897537
2.1,2.5,0.7979414538605969
2.15,0.0,0.7062074565686777
2.15,0.05,0.7062554599312809
2.15,0.1,0.7063994176585353
2.15,0.15,0.7066391815826147
2.15,0.2,0.7069745389253996
2.15,0.25,0.7074052816027828
2.15,0.3,0.7079313447581246
2.15,0.35,0.7085530389183425
2.15,0.4,0.709271242007892
2.15,0.45,0.7100870281605848
2.15,0.5,0.7110008683103833
2.15,0.55,0.7120137218677501
2.15,0.6,0.7131301306195895
2.15,0.65,0.7143587956888556
2.15,0.7,0.715711247515043
2.15,0.75,0.7172075653187121
2.15,0.8,0.7188190988818474
2.15,0.85,0.7205356804961325
2.15,0.9,0.7223686790075914
2.15,0.95,0.7242986822064962
2.15,1.0,0.7263025633730382
2.15,1.05,0.7283704885934388
2.15,1.1,0.7304991323435025
2.15,1.15,0.7326895079239967
2.15,1.2,0.7349484699967452
2.15,1.25,0.7372968259184044
2.15,1.3,0.7397723329677836
2.15,1.35,0.7423148186503884
2.15,1.4,0.7448896315753482
2.15,1.45,0.7474810887505388
2.15,1.5,0.7500797546673469
2.15,1.55,0.7526793490917417
2.15,1.6,0.755275525527314
2.15,1.65,0.7578652257913226
2.15,1.7,0.7604462870792286
2.15,1.75,0.7630172165931025
2.15,1.8,0.7655771146757397
2.15,1.85,0.7681257339850729
2.15,1.9,0.7706636165805999
2.15,1.95,0.773192227607359
2.15,2.0,0.7757140395581329
2.15,2.05,0.7782336392230492
2.15,2.1,0.7807660244400375
2.15,2.15,0.7833118616864132
2.15,2.2,0.7858436342701324
2.15,2.25,0.7883507211450368
2.15,2.3,0.7908267981849861
2.15,2.35,0.7932688734402525
2.15,2.4,0.7956755893963104
2.15,2.45,0.7980460781267846
2.15,2.5,0.8003796047528601
2.2,0.0,0.7139835642701298
2.2,0.05,0.7140288692706028
2.2,0.1,0.7141647254273047
2.2,0.15,0.7143909624569521
2.2,0.2,0.714707318949217
2.2,0.25,0.715113480556301
2.2,0.3,0.7156091367428373
2.2,0.35,0.7161940354739974
2.2,0.4,0.7168679683266164
2.2,0.45,0.7176306400225744
2.2,0.5,0.7184817152597296
2.2,0.55,0.7194219176846749
2.2,0.6,0.7204567233566092
2.2,0.65,0.721599435098889
2.2,0.7,0.722853103733955
2.2,0.75,0.7242524236385444
2.2,0.8,0.7257518571876981
2.2,0.85,0.7273381302895744
2.2,0.9,0.729025870378699
2.2,0.95,0.7308242517903845
2.2,1.0,0.7326929303537184
2.2,1.05,0.7346232697601467
2.2,1.1,0.7366105517321103
2.2,1.15,0.7386540830167584
2.2,1.2,0.7407570800496519
2.2,1.25,0.7429292259707532
2.2,1.3,0.7452048911191014
2.2,1.35,0.7475799461948452
2.2,1.4,0.7499980840486411
2.2,1.45,0.7524397968304488
2.2,1.5,0.7548937900576023
2.2,1.55,0.7573526250452609
2.2,1.6,0.7598112321474014
2.2,1.65,0.7622660746058493
2.2,1.7,0.7647146528040791
2.2,1.75,0.7671552234508556
2.2,1.8,0.7695866646455525
2.2,1.85,0.7720084372782982
2.2,1.9,0.7744205923010633
2.2,1.95,0.7768237833435192
2.2,2.0,0.7792193311182174
2.2,2.05,0.7816096234680331
2.2,2.1,0.7839989574127885
2.2,2.15,0.7863977267888289
2.2,2.2,0.7888101088258165
2.2,2.25,0.7912096811455165
2.2,2.3,0.7935850137517596
2.2,2.35,0.7959322861429737
2.2,2.4,0.7982498256213446
2.2,2.45,0.8005360998405184
2.2,2.5,0.8027897307957969
2.25,0.0,0.7213565511114753
2.25,0.05,0.7213993250210513
2.25,0.1,0.7215275829000686
2.25,0.15,0.7217411364258648
2.25,0.2,0.7220396823697356
2.25,0.25,0.7224228172594314
2.25,0.3,0.7228900517375798
2.25,0.35,0.7234408110350142
2.25,0.4,0.7240744045230227
2.25,0.45,0.7247899780992769
2.25,0.5,0.7255865464594407
2.25,0.55,0.7264633024102772
2.25,0.6,0.7274213335091327
2.25,0.65,0.7284941800328874
2.25,0.7,0.7296872854157755
2.25,0.75,0.7309803867449397
2.25,0.8,0.7323670309696472
2.25,0.85,0.7338397260575189
2.25,0.9,0.7354043563621486
2.25,0.95,0.7370687246440678
2.25,1.0,0.7388131827981502
2.25,1.05,0.7406182585728789
2.25,1.1,0.7424773793512223
2.25,1.15,0.744388714517076
2.25,1.2,0.7463535717593356
2.25,1.25,0.7483773621748295
2.25,1.3,0.7504729057706474
2.25,1.35,0.7526785055976501
2.25,1.4,0.7549451522129107
2.25,1.45,0.7572446695179835
2.25,1.5,0.7595620758965395
2.25,1.55,0.7618883674702027
2.25,1.6,0.7642176665017879
2.25,1.65,0.766545949985907
2.25,1.7,0.7688703857346011
2.25,1.75,0.7711889775957211
2.25,1.8,0.7735003784261404
2.25,1.85,0.7758037935374519
2.25,1.9,0.7780989287611947
2.25,1.95,0.7803859617335445
2.25,2.0,0.7826655501521153
2.25,2.05,0.7849388952209
2.25,2.1,0.7872078020493743
2.25,2.15,0.7894756290928395
2.25,2.2,0.7917536746144153
2.25,2.25,0.7940416005518672
2.25,2.3,0.7963133594553724
2.25,2.35,0.7985649473505735
2.25,2.4,0.8007938407598739
2.25,2.45,0.8029970357934518
2.25,2.5,0.8051721683317438
2.3,0.0,0.7283578455311571
2.3,0.05,0.7283982563299061
2.3,0.1,0.7285194230809279
2.3,0.15,0.7287211504081831
2.3,0.2,0.7290031175402643
2.3,0.25,0.7293648841483898
2.3,0.3,0.7298058951170993
2.3,0.35,0.7303254815261719
2.3,0.4,0.7309228614083956
2.3,0.45,0.731597165808993
2.3,0.5,0.7323475672137741
2.3,0.55,0.7331737732951435
2.3,0.6,0.7340788684844336
2.3,0.65,0.7350854231652075
2.3,0.7,0.7361955967530834
2.3,0.75,0.737393554070667
2.3,0.8,0.7386798923735703
2.3,0.85,0.7400514520675312
2.3,0.9,0.7415017010806958
2.3,0.95,0.7430481888688477
2.3,1.0,0.7446801384125104
2.3,1.05,0.7463697522322033
2.3,1.1,0.7481116887250361
2.3,1.15,0.7499029175560852
2.3,1.2,0.7517432640294038
2.3,1.25,0.753635506306015
2.3,1.3,0.7555865633113433
2.3,1.35,0.757616329770676
2.3,1.4,0.7597374635899676
2.3,1.45,0.761901805643894
2.3,1.5,0.7640899259618252
2.3,1.55,0.7662910590682325
2.3,1.6,0.7684984817356798
2.3,1.65,0.7707076669330365
2.3,1.7,0.7729154265449518
2.3,1.75,0.7751194897725207
2.3,1.8,0.7773182757223172
2.3,1.85,0.7795107569906914
2.3,1.9,0.7816963705000333
2.3,1.95,0.7838749579112336
2.3,2.0,0.7860467332233672
2.3,2.05,0.7882122834648991
2.3,2.1,0.7903726614363058
2.3,2.15,0.7925298173635866
2.3,2.2,0.7946876302093027
2.3,2.25,0.7968509418326511
2.3,2.3,0.799011891207008
2.3,2.35,0.801167202305087
2.3,2.4,0.8033082747483006
2.3,2.45,0.805429537506083
2.3,2.5,0.8075274455561994
2.35,0.0,0.7350154491674434
2.35,0.05,0.735053659582218
2.35,0.1,0.7351682269724291
2.35,0.15,0.735358960980897
2.35,0.2,0.7356255483344579
2.35,0.25,0.735967558873746
2.35,0.3,0.7363844549177585
2.35,0.35,0.7368756080908034
2.35,0.4,0.7374403372219447
2.35,0.45,0.7380780053751383
2.35,0.5,0.7387882793542201
2.35,0.55,0.7395718437966277
2.35,0.6,0.7404321027804173
2.35,0.65,0.7413752542090829
2.35,0.7,0.7424015118512095
2.35,0.75,0.7435083147689209
2.35,0.8,0.7447053124697606
2.35,0.85,0.7459916756887438
2.35,0.9,0.7473521184315942
2.35,0.95,0.7487908187661536
2.35,1.0,0.7503084252019155
2.35,1.05,0.7518906603834061
2.35,1.1,0.7535250289350302
2.35,1.15,0.7552063620123192
2.35,1.2,0.7569333539691968
2.35,1.25,0.7587068874602084
2.35,1.3,0.7605302112521758
2.35,1.35,0.7624111123640012
2.35,1.4,0.7643834558837929
2.35,1.45,0.7664176907787129
2.35,1.5,0.7684827547031107
2.35,1.55,0.7705652267860588
2.35,1.6,0.7726574267363966
2.35,1.65,0.7747542433174731
2.35,1.7,0.7768520602436374
2.35,1.75,0.7789482876813968
2.35,1.8,0.7810410955886401
2.35,1.85,0.7831292365546241
2.35,1.9,0.7852119206822132
2.35,1.95,0.7872887262751174
2.35,2.0,0.7893595399056915
2.35,2.05,0.7914245277617313
2.35,2.1,0.7934841522037631
2.35,2.15,0.7955392087096042
2.35,2.2,0.7975904843820467
2.35,2.25,0.7996365482681898
2.35,2.3,0.8016827613349099
2.35,2.35,0.8037410141441448
2.35,2.4,0.8057947523238043
2.35,2.45,0.8078348083667424
2.35,2.5,0.809856401563051
2.4,0.0,0.7413543920475916
2.4,0.05,0.7413905536097353
2.4,0.1,0.7414989787201836
2.4,0.15,0.7416794900965237
2.4,0.2,0.7419317973305144
2.4,0.25,0.7422555055571778
2.4,0.3,0.7426501306829342
2.4,0.35,0.7431151270215344
2.4,0.4,0.743649940248061
2.4,0.45,0.7442541118119564
2.4,0.5,0.7449274791418872
2.4,0.55,0.745670497653934
2.4,0.6,0.7464844215801544
2.4,0.65,0.7473702874190207
2.4,0.7,0.7483267031299393
