re,im,fd
0.31405731099494094,-0.393216517616081,0.8302362810560736
0.3144225555389161,-0.393513980842748,0.8301915808008071
0.3147626426253995,-0.3937913711801512,0.8301496948162105
0.3150775647443868,-0.3940485940296179,0.8301106864143943
0.31536731520582745,-0.3942855617708812,0.8300746260571744
0.3156318880641911,-0.3945021937663109,0.8300414698687818
0.31587127807312687,-0.3946984163707067,0.8300114059524619
0.3160854806347862,-0.39487416293720956,0.8299843934600817
0.31627449175529715,-0.3950293738225885,0.8299604768167949
0.31643830800483147,-0.395163996391623,0.8299396876797072
0.31657692648234165,-0.39527798502069955,0.8299220526010839
0.3166903447849547,-0.3953713011007589,0.8299075938220931
0.31677856098206497,-0.3954439130396276,0.8298963294285201
0.3168415735940999,-0.39549579626383713,0.8298882734420885
0.31687938157603135,-0.3955269332199814,0.8298834358548905
1.6264129650310946,0.2042214206054195,0.8855631705413796
1.6264479671793846,0.20417908369106616,0.885542162855281
1.6265062956278813,0.20410854802556477,0.8855066793584752
1.6265879376036851,0.20400985255424595,0.8854336654014471
1.6266928749257008,0.2038830516876381,0.8853917378412307
1.626821084481024,0.2037282174889608,0.8853069369404925
1.6269725363925456,0.20354543514312262,0.8852112300619638
1.6271472057662617,0.20333461596626126,0.8851482067572252
1.6273450274046894,0.2030964994206136,0.8849229680644175
1.6275659695691345,0.20283059178847856,0.8846742003743063
1.6278099673429112,0.20253728585298572,0.8847445888136477
1.628076922235897,0.20221678892683204,0.8843626727176609
1.6283703536518657,0.20185782091072396,0.8853050896185726
1.6286799845658582,0.2014947721256723,0.8838729196164671
1.6290154812065498,0.2010940593877206,0.8835147906071159
1.6293736721763679,0.2006672094306969,0.8829943193672741
1.6297543816886535,0.20021471027634974,0.8750859738378112
1.6301574106741987,0.19973726933107097,0.8819290811461602
1.6305824146553662,0.19923632574847294,0.8802715402884455
1.631028214328983,0.19871739044759798,0.8749580395135682
1.6315789137231143,0.19795796845853866,0.8836801182947629
1.6319976167110588,0.19754582668319046,0.8781798390798754
1.6325081855093089,0.19695622730765874,0.8802115397606051
1.633041315500609,0.19633806973486612,0.8795693120451746
1.6335953284941804,0.1956976000833,0.8784056179976423
1.6341693330136389,0.1950375534966032,0.8768260106111428
1.6347622234043648,0.19436049532836175,0.8745155757964777
1.635372450892539,0.19367021889876423,0.8730720370189518
1.6359973281205287,0.19297239507184683,0.8688930814629784
1.6366318713143846,0.19227696005116449,0.8632350535432258
1.6372653564160595,0.19160281747439847,0.8543738237148976
1.6378710724188645,0.1909897559933485,0.8398654468084181
1.63837332020666,0.19052301902423202,0.8187201869013443
1.6404348559949595,0.18794369710969872,0.6533343016734743
1.6410030107197218,0.18639998657024126,0.8530958141920151
1.6415642965977804,0.18594461895062983,0.8651770532582902
1.6422754339814263,0.18527565921364192,0.8736363529869727
1.6430512645497082,0.18449395980111372,0.8770821241781227
1.6438649237557157,0.18365002119520332,0.8790066243619421
1.6447061112566355,0.1827678543432652,0.8791314113010318
1.6455697965829192,0.1818605836117212,0.8785704717155769
1.646452594304674,0.18094017389414885,0.8774759617060675
1.6473513529271722,0.18000077045531002,0.876167754529032
1.6482655267269402,0.1790618635177515,0.8752281776115792
1.6491912742180102,0.17812448053720584,0.8690431257790419
1.650125403430303,0.177195744882579,0.8676869124877165
1.6510634107875128,0.1762837845736947,0.8644605047944802
1.6519989228733092,0.17540093088676062,0.86013077007599
1.6529218032959,0.17455971385083296,0.8548008207718211
1.6538168901786383,0.17377896041742247,0.848211776212704
1.6546601837740291,0.17308187188304575,0.8402747933414868
1.655414882413975,0.17249619016120038,0.831067925335139
1.6560284385562718,0.17205143999151282,0.821593309310942
1.6564364672884717,0.17177347984354552,0.8138984051539857
1.660361662160948,0.17013173143396232,0.4923503258402758
1.6637094996947162,0.15732183798138705,0.8344465639293689
1.6641261311766877,0.1570798562289394,0.8391452159415859
1.6647698859573485,0.15667774662760012,0.8453465296008462
1.6655839505247767,0.15612655315455434,0.8516176354030736
1.6665157673272704,0.15544736415371202,0.8570801426894202
1.667525195988732,0.15466580781686806,0.8615047142431351
1.6685848028717316,0.1538064873527861,0.8639891829890333
1.6696766621352397,0.15289030033397244,0.8664677165154282
1.6707883889041504,0.15193390591269565,0.8679184446720397
1.671912108535906,0.1509503188842973,0.8687093153888604
1.6730411511284236,0.1499493132978917,0.868912749997852
1.674169376740147,0.1489356308910214,0.8681984936650992
1.675305093369282,0.14776572361094406,0.865535652396436
1.676453579772387,0.14696668047062753,0.8661291298100591
1.6775510680076116,0.14597159472800833,0.8680969017599132
1.6786445944661217,0.14499812815402507,0.8678572840329756
1.6797219037637499,0.14404791302021058,0.8691400430998413
1.6807777494987537,0.14312464356238236,0.8652701595369894
1.6818078410228812,0.1422326481493399,0.864829646034085
1.682809036709672,0.14137762556593653,0.8642313603005047
1.6837794912705986,0.1405900637688989,0.8624148626923073
1.6846543086945205,0.13976732404388506,0.8639084234493521
1.685539559005201,0.13903603346717788,0.8615834358806815
1.6863613733603544,0.13835281054039988,0.8609648905492946
1.687122178890269,0.13771980233113543,0.859752646794258
1.6878176175010764,0.1371386549027288,0.8587353343294502
1.6884425342158778,0.13660908660142412,0.8577798994809862
1.6889960272829925,0.13613121512253396,0.8567757922274574
1.6894769289461462,0.13570579246623915,0.8556867486784675
1.6898860405592728,0.13533558712634494,0.854180048195349
1.690223387605154,0.13502504975682772,0.852217019128351
1.6904879099972716,0.1347787082848478,0.8501140589538677
1.6906781230704628,0.13460020906336911,0.8483015283660641
1.6907927656408852,0.13449210259514222,0.8471093245967259
1.7500282601453654,0.04603244172974898,0.8505483738599829
1.7502004337655237,0.045917588881696086,0.8509122942780682
1.7504857674935526,0.04572679625936792,0.8515089029665276
1.750881891516608,0.04546100737386289,0.8523178077917227
1.7513856106429477,0.045121541401840146,0.8533391809981882
1.7519930138420865,0.04471008994814072,0.8545293043241964
1.7526996049038914,0.044228696546014024,0.8558824832869231
1.7535004787237476,0.043679121186035626,0.8573440399236969
1.7543902933194182,0.04306613250974313,0.8589345737035822
1.7553636922591886,0.042390558307469996,0.8606436340600272
1.7564151960598178,0.04165639742874811,0.86208877685719
1.7575394453075037,0.04086698846371127,0.863889859444139
1.7587451603138085,0.04002348615932579,0.8656988468362675
1.7599845502379727,0.03913812858594387,0.8672695113941188
1.7612965993604504,0.038204752919714494,0.8689371153720841
1.7626625996042773,0.03723039771140238,0.8705550043251271
1.764079923898901,0.03621756985580852,0.8720502173195167
1.7655487154029998,0.03516691095476283,0.8737956148649061
1.7670786226913366,0.03407203659682045,0.8759317426729013
1.7687432816928532,0.03287720127484325,0.8826249221185105
1.769626011451018,0.031014371341716012,0.8679599527526228
1.7713478427672245,0.031134026751054828,0.8883329068513358
1.7730763370716323,0.029862873147827873,0.885981344902289
1.7747442711160033,0.028687642869229084,0.8850999501232731
1.7764095541732554,0.027531057291784806,0.8851826315179804
1.7780819934847412,0.02638355798976368,0.8855514449302592
1.7797631448628324,0.025244883345579977,0.8856818547783576
1.7814522248926612,0.024117084946913007,0.8882765319364075
1.7831479059162505,0.02300303308247655,0.8883475802012223
1.7848494118710825,0.021905677304109986,0.8892746710307562
1.7865577511549544,0.020827745797763246,0.8908049103860136
1.7882820700104698,0.01977092365285547,0.8937248047874634
1.7900738469230997,0.018744137766482486,0.8986088598755749
