re,im,χ
-1.82,1.26,0.8846849840615449
-1.82,1.28,0.8880260661051272
-1.82,1.3,0.8928535910932203
-1.82,1.32,0.8959154127817779
-1.82,1.34,0.901659739423276
-1.82,1.36,0.9023288413877933
-1.82,1.38,0.905136697287992
-1.82,1.4,0.9106273690050989
-1.82,1.42,0.9126854069647864
-1.82,1.44,0.9149283769967917
-1.82,1.46,0.9241335622707291
-1.82,1.48,0.9225113973192421
-1.82,1.5,0.9285304511108954
-1.82,1.52,0.9297072077442616
-1.82,1.54,0.9344154827929593
-1.82,1.56,0.939649476339535
-1.82,1.58,0.9450137459214737
-1.82,1.6,0.9483756225986617
-1.82,1.62,0.9519163156408367
-1.82,1.64,0.9547813952354282
-1.82,1.66,0.9612350365603896
-1.82,1.68,0.9659671233946611
-1.82,1.7,0.9693767712415448
-1.82,1.72,0.9738091987136572
-1.82,1.74,0.9756588781106148
-1.82,1.76,0.9819658203659046
-1.82,1.78,0.9891468404552393
-1.82,1.8,0.9941771206383084
-1.82,1.82,0.9975834021234945
-1.82,1.84,1.0020468169877577
-1.82,1.86,1.006222674954344
-1.82,1.88,1.0142089879669995
-1.82,1.9,1.0171124418664106
-1.82,1.92,1.0222959658008675
-1.82,1.94,1.025145600454193
-1.82,1.96,1.0316131019603663
-1.82,1.98,1.0378116547238636
-1.82,2.0,1.0400263117062718
-1.82,2.02,1.043055272294582
-1.82,2.04,1.0518372803040557
-1.82,2.06,1.0563628512630934
-1.82,2.08,1.0628164252251227
-1.82,2.1,1.0691765391418346
-1.82,2.12,1.0737716618922846
-1.82,2.14,1.0758445795680969
-1.82,2.16,1.0812344811219232
-1.82,2.18,1.0869482965451256
-1.82,2.2,1.090454505441177
-1.82,2.22,1.0992374840217323
-1.82,2.24,1.1019208186650702
-1.82,2.26,1.1100088721053571
-1.82,2.28,1.1147540429079097
-1.82,2.3,1.1175140868000941
-1.82,2.32,1.1232041817302385
-1.82,2.34,1.1314023849613977
-1.82,2.36,1.13482349947982
-1.82,2.38,1.1395041335946696
-1.82,2.4,1.144558297710281
-1.82,2.42,1.148257057926244
-1.82,2.44,1.1566410486320122
-1.82,2.46,1.1616095159240005
-1.82,2.48,1.1683419271058266
-1.82,2.5,1.1691388236017426
-1.82,2.52,1.17633684346144
-1.82,2.54,1.1811211675229447
-1.82,2.56,1.1877950838178282
-1.82,2.58,1.1930776206999538
-1.82,2.6,1.1960433294314965
-1.82,2.62,1.2034220210638087
-1.82,2.64,1.2051201051784166
-1.82,2.66,1.2120357314293921
-1.82,2.68,1.2197043705492556
-1.82,2.7,1.2214639527895739
-1.82,2.72,1.2283534766555013
-1.82,2.74,1.232707030301758
-1.82,2.76,1.2382233910437062
-1.82,2.78,1.2417417820281356
-1.82,2.8,1.248363847622764
-1.82,2.82,1.2535477979250236
-1.82,2.84,1.2572270345982544
-1.82,2.86,1.2590976593523888
-1.82,2.88,1.268460890485456
-1.82,2.9,1.2733793069456063
-1.82,2.92,1.278884109331965
-1.82,2.94,1.2799503449807843
-1.82,2.96,1.2852218412353245
-1.82,2.98,1.2921697720275425
-1.82,3.0,1.295515553892764
-1.82,3.02,1.30319164687416
-1.8,-3.02,1.2982805490655573
-1.8,-3.0,1.295129109881436
-1.8,-2.98,1.2902386507525159
-1.8,-2.96,1.2860424787074993
-1.8,-2.94,1.2798529057058596
-1.8,-2.92,1.2744453354124767
-1.8,-2.9,1.2720254905941788
-1.8,-2.88,1.2642654692127255
-1.8,-2.86,1.260394175043552
-1.8,-2.84,1.2561648279517368
-1.8,-2.82,1.250666412871645
-1.8,-2.8,1.2457874415325125
-1.8,-2.78,1.2400554335958676
-1.8,-2.76,1.2364722005292044
-1.8,-2.74,1.2305841213802169
-1.8,-2.72,1.226665703998956
-1.8,-2.7,1.2196573490840976
-1.8,-2.68,1.2199288925285865
-1.8,-2.66,1.2119536031626859
-1.8,-2.64,1.2064287872676525
-1.8,-2.62,1.2021753695334885
-1.8,-2.6,1.1911888332230316
-1.8,-2.58,1.1868124649984875
-1.8,-2.56,1.1830908422994757
-1.8,-2.54,1.1790517730405505
-1.8,-2.52,1.1742318656659818
-1.8,-2.5,1.1685450356965494
-1.8,-2.48,1.1643984987918519
-1.8,-2.46,1.1594866267626807
-1.8,-2.44,1.1530416717901146
-1.8,-2.42,1.1475820510952404
-1.8,-2.4,1.1411738820103159
-1.8,-2.38,1.1378243923412146
-1.8,-2.36,1.1341260411599399
-1.8,-2.34,1.1274563168895155
-1.8,-2.32,1.1204219002223943
-1.8,-2.3,1.1200872547170502
-1.8,-2.28,1.1114213800414428
-1.8,-2.26,1.1050490950426397
-1.8,-2.24,1.1023955667526135
-1.8,-2.22,1.0946507477382161
-1.8,-2.2,1.0899253903562591
-1.8,-2.18,1.0846583427067022
-1.8,-2.16,1.0792341796691565
-1.8,-2.14,1.074341528354432
-1.8,-2.12,1.0688566665517247
-1.8,-2.1,1.0608475403873758
-1.8,-2.08,1.059352685677104
-1.8,-2.06,1.0535795252995748
-1.8,-2.04,1.0468988599902793
-1.8,-2.02,1.0458269168092946
-1.8,-2.0,1.0372917881006327
-1.8,-1.98,1.0294289676123731
-1.8,-1.96,1.0273243886723071
-1.8,-1.94,1.0249681134691713
-1.8,-1.92,1.0180457958552585
-1.8,-1.9,1.01189735052061
-1.8,-1.88,1.0084367040390525
-1.8,-1.86,1.0037766410249824
-1.8,-1.84,0.9980067332286733
-1.8,-1.82,0.9940020998829601
-1.8,-1.8,0.9893884379393096
-1.8,-1.78,0.9806672857139667
-1.8,-1.76,0.9789681517326644
-1.8,-1.74,0.9745376448179945
-1.8,-1.72,0.9682366243951567
-1.8,-1.7,0.9682071528099909
-1.8,-1.68,0.962127519946439
-1.8,-1.66,0.959802843043656
-1.8,-1.64,0.9549549564056589
-1.8,-1.62,0.9489716851156859
-1.8,-1.6,0.9464021960610774
-1.8,-1.58,0.9393828419639827
-1.8,-1.56,0.9352041544531005
-1.8,-1.54,0.930358374297778
-1.8,-1.52,0.9295038410227432
-1.8,-1.5,0.9236492821714017
-1.8,-1.48,0.9204978400045811
-1.8,-1.46,0.9155420543080643
-1.8,-1.44,0.9177444290461678
-1.8,-1.42,0.9118020573964766
-1.8,-1.4,0.9102653376870391
-1.8,-1.38,0.9056057254570655
-1.8,-1.36,0.898234161490715
-1.8,-1.34,0.8950210668189802
-1.8,-1.32,0.8913930122232864
-1.8,-1.3,0.8835703987786926
-1.8,-1.28,0.887252288361729
-1.8,-1.26,0.8803666738003822
-1.8,-1.24,0.8774181388305171
-1.8,-1.22,0.8786481631671998
-1.8,-1.2,0.8727780513318697
-1.8,-1.18,0.8735284588094692
-1.8,-1.16,0.866010756042995
-1.8,-1.14,0.8612734138660181
-1.8,-1.12,0.8626112441484403
-1.8,-1.1,0.8536857906871564
-1.8,-1.08,0.8582229389024849
-1.8,-1.06,0.8493260648896584
-1.8,-1.04,0.8489249009491343
-1.8,-1.02,0.8479369270393475
-1.8,-1.0,0.8418919231418236
-1.8,-0.98,0.8401401567848623
-1.8,-0.96,0.8405776950048579
-1.8,-0.94,0.8346142867580217
-1.8,-0.92,0.8329134744202612
-1.8,-0.9,0.8307152119833175
-1.8,-0.88,0.8283618061325392
-1.8,-0.86,0.8313106789032828
-1.8,-0.84,0.8241352644671965
-1.8,-0.82,0.8225655585999946
-1.8,-0.8,0.822091076936287
-1.8,-0.78,0.8166223748177643
-1.8,-0.76,0.8171386739663808
-1.8,-0.74,0.8121811255548392
-1.8,-0.72,0.81392058727748
-1.8,-0.7,0.8079947483225971
-1.8,-0.68,0.8073729000760825
-1.8,-0.66,0.8058264925902382
-1.8,-0.64,0.8073780005961249
-1.8,-0.62,0.7991282349826079
-1.8,-0.6,0.8013423251496606
-1.8,-0.58,0.7984422677997639
-1.8,-0.56,0.7993375072596397
-1.8,-0.54,0.7965272592058442
-1.8,-0.52,0.7942014964830908
-1.8,-0.5,0.7926566029185578
-1.8,-0.48,0.7930262651932587
-1.8,-0.46,0.7889348246203758
-1.8,-0.44,0.7895129836798392
-1.8,-0.42,0.7886806578390064
-1.8,-0.4,0.7879531569277693
-1.8,-0.38,0.7865740801127505
-1.8,-0.36,0.7860546089770023
-1.8,-0.34,0.7844521935434363
-1.8,-0.32,0.7828681688421569
-1.8,-0.3,0.7851135650910207
-1.8,-0.28,0.7826205655915477
-1.8,-0.26,0.7838143207720484
-1.8,-0.24,0.7821142180828529
-1.8,-0.22,0.7791490665930397
-1.8,-0.2,0.7800778120394475
-1.8,-0.18,0.778386159325058
-1.8,-0.16,0.7753273493429584
-1.8,-0.14,0.7798557422927703
-1.8,-0.12,0.7782351988028922
-1.8,-0.1,0.7764369995240775
-1.8,-0.08,0.7776738106108041
-1.8,-0.06,0.7774916134662989
-1.8,-0.04,0.7769346341341079
-1.8,-0.02,0.7781614628002199
-1.8,0.0,0.7757354585144509
-1.8,0.02,0.7792575140941945
-1.8,0.04,0.7766605764842582
-1.8,0.06,0.7759075217453442
-1.8,0.08,0.7782766875736957
-1.8,0.1,0.7767357191602381
-1.8,0.12,0.7784498146307252
-1.8,0.14,0.7777226227864857
-1.8,0.16,0.7782156077795189
-1.8,0.18,0.77744993856502
-1.8,0.2,0.7778656654998497
-1.8,0.22,0.7804395191468735
-1.8,0.24,0.7808032558251898
-1.8,0.26,0.7813005364999868
-1.8,0.28,0.781363310585228
-1.8,0.3,0.7825983275365794
-1.8,0.32,0.784183710341467
-1.8,0.34,0.786852540886704
-1.8,0.36,0.7834102287266943
-1.8,0.38,0.7890576853499567
-1.8,0.4,0.7888616317920552
-1.8,0.42,0.7899866578956001
-1.8,0.44,0.7902727545270937
-1.8,0.46,0.7926598384643768
-1.8,0.48,0.791527896979416
-1.8,0.5,0.793512378890796
-1.8,0.52,0.7943665849366998
-1.8,0.54,0.7940988823597868
-1.8,0.56,0.7976746666958577
-1.8,0.58,0.8010242567530436
-1.8,0.6,0.7993313763685053
-1.8,0.62,0.802897319264536
-1.8,0.64,0.8045187111703392
-1.8,0.66,0.8047141228989839
-1.8,0.68,0.8076513543508339
-1.8,0.7,0.8083012343655988
-1.8,0.72,0.8101896812499498
-1.8,0.74,0.8121263905940611
-1.8,0.76,0.8155520805707174
-1.8,0.78,0.8172968937170463
-1.8,0.8,0.818466970433106
-1.8,0.82,0.8209796328852889
-1.8,0.84,0.8240925819998798
-1.8,0.86,0.8261387089834482
-1.8,0.88,0.8307229979183609
-1.8,0.9,0.8286943324899941
-1.8,0.92,0.8314199302296825
-1.8,0.94,0.833375029133579
-1.8,0.96,0.8371855160466325
-1.8,0.98,0.8405444853815228
-1.8,1.0,0.8435277163867536
-1.8,1.02,0.8439344444158103
-1.8,1.04,0.8521931344192245
-1.8,1.06,0.8511045128965952
-1.8,1.08,0.8532899163799571
-1.8,1.1,0.8580229797867158
-1.8,1.12,0.8593103217440634
-1.8,1.14,0.8617634515668294
-1.8,1.16,0.8645571044504055
-1.8,1.18,0.8691278617166933
-1.8,1.2,0.8768138521837245
-1.8,1.22,0.8767233994883726
-1.8,1.24,0.8768426706992989
-1.8,1.26,0.8799892242982152
-1.8,1.28,0.8883184238103105
-1.8,1.3,0.8875853531602801
-1.8,1.32,0.892032295979323
-1.8,1.34,0.8944324718390934
-1.8,1.36,0.8965729058486079
-1.8,1.38,0.903002785423751
-1.8,1.4,0.90788426374408
-1.8,1.42,0.9116426360662259
-1.8,1.44,0.9103169817603632
-1.8,1.46,0.9181302549515498
-1.8,1.48,0.9171110119500798
-1.8,1.5,0.9289898296509052
-1.8,1.52,0.930992846086636
-1.8,1.54,0.9343249050473934
-1.8,1.56,0.936185354532348
-1.8,1.58,0.9413333945983292
-1.8,1.6,0.9444419616065061
-1.8,1.62,0.9520732689222785
-1.8,1.64,0.9542795289863111
-1.8,1.66,0.9592646099923882
-1.8,1.68,0.9640207590636792
-1.8,1.7,0.9657531059058134
-1.8,1.72,0.9692600299478968
-1.8,1.74,0.9788402822705446
-1.8,1.76,0.980566038056007
-1.8,1.78,0.9822599427382909
-1.8,1.8,0.9862876931146324
-1.8,1.82,0.9968339510287155
-1.8,1.84,0.9974043697699998
-1.8,1.86,1.0019224394494133
-1.8,1.88,1.0043145314962092
-1.8,1.9,1.011565006896353
-1.8,1.92,1.0185926678142927
-1.8,1.94,1.0232477680986631
-1.8,1.96,1.0281305987670692
-1.8,1.98,1.0325927022196362
-1.8,2.0,1.0394958658862747
-1.8,2.02,1.0439544425939804
-1.8,2.04,1.0487885367628909
-1.8,2.06,1.0515285620442019
-1.8,2.08,1.0558162180968351
-1.8,2.1,1.063769291978639
-1.8,2.12,1.0676221247025666
-1.8,2.14,1.0732466389068802
-1.8,2.16,1.0786022930090866
-1.8,2.18,1.0834880890692107
-1.8,2.2,1.0917824408350048
-1.8,2.22,1.0929614419469427
-1.8,2.24,1.0997828177479962
-1.8,2.26,1.1046333729447804
-1.8,2.28,1.1086081156054441
-1.8,2.3,1.1145523988139674
-1.8,2.32,1.1214973161322959
-1.8,2.34,1.1243602540908486
-1.8,2.36,1.1329305019111142
-1.8,2.38,1.1349022453231834
-1.8,2.4,1.142208811110015
-1.8,2.42,1.148410770840801
-1.8,2.44,1.155086869598378
-1.8,2.46,1.1585953824892565
-1.8,2.48,1.1638607135510342
-1.8,2.5,1.1693197078571274
-1.8,2.52,1.1743195355467448
-1.8,2.54,1.181512122501942
-1.8,2.56,1.1879027769664798
-1.8,2.58,1.1908009458924917
-1.8,2.6,1.1963682400949562
-1.8,2.62,1.200283395598674
-1.8,2.64,1.2076870061775862
-1.8,2.66,1.208922264003837
-1.8,2.68,1.216993166719133
-1.8,2.7,1.2192652276608875
-1.8,2.72,1.2266626853985376
-1.8,2.74,1.2319727891162155
-1.8,2.76,1.235709921076438
-1.8,2.78,1.242039765966145
-1.8,2.8,1.2480271117976771
-1.8,2.82,1.2521041046431565
-1.8,2.84,1.2584536847441308
-1.8,2.86,1.258782655384912
-1.8,2.88,1.2644876353362409
-1.8,2.9,1.269014706937936
-1.8,2.92,1.2745305995386402
-1.8,2.94,1.2798418916358487
-1.8,2.96,1.2878691925906258
-1.8,2.98,1.290427485324297
-1.8,3.0,1.2951095379006323
-1.8,3.02,1.2996020142237286
-1.78,-3.02,1.2963776196930676
-1.78,-3.0,1.2933483892897801
-1.78,-2.98,1.2899679598540226
-1.78,-2.96,1.2830389744061816
-1.78,-2.94,1.2760623259085955
-1.78,-2.92,1.2767167104756798
-1.78,-2.9,1.2678997717657106
-1.78,-2.88,1.263928985519828
-1.78,-2.86,1.2590738529186285
-1.78,-2.84,1.2515289358652992
-1.78,-2.82,1.24984703446595
-1.78,-2.8,1.2457943743153843
-1.78,-2.78,1.2372410680720314
-1.78,-2.76,1.231525918472458
-1.78,-2.74,1.2294790002226608
-1.78,-2.72,1.2230027969811583
-1.78,-2.7,1.2172983271814104
-1.78,-2.68,1.2142589761117992
-1.78,-2.66,1.2102392780511964
-1.78,-2.64,1.202850702242148
-1.78,-2.62,1.1966979322468063
-1.78,-2.6,1.1894920862675449
-1.78,-2.58,1.1864766389464396
-1.78,-2.56,1.1836149522061583
-1.78,-2.54,1.1754407970201979
-1.78,-2.52,1.1740158558387404
-1.78,-2.5,1.1640031602189154
-1.78,-2.48,1.1599251760863247
-1.78,-2.46,1.1553759847231977
-1.78,-2.44,1.1532753682619106
-1.78,-2.42,1.1457458314335982
-1.78,-2.4,1.1390040802345889
-1.78,-2.38,1.133425295522932
-1.78,-2.36,1.1301186089013766
-1.78,-2.34,1.1244541736781655
-1.78,-2.32,1.1170880214052243
-1.78,-2.3,1.1113809042832865
-1.78,-2.28,1.105701332138649
-1.78,-2.26,1.102379469763947
-1.78,-2.24,1.094925688483268
-1.78,-2.22,1.0921504132775148
-1.78,-2.2,1.0881382040628333
-1.78,-2.18,1.0815438116961804
-1.78,-2.16,1.078444737303833
-1.78,-2.14,1.071869503014346
-1.78,-2.12,1.0656142101164494
-1.78,-2.1,1.0622873242341897
-1.78,-2.08,1.0531426972619862
-1.78,-2.06,1.0513913968333934
-1.78,-2.04,1.0444620846125234
-1.78,-2.02,1.0406528015214667
-1.78,-2.0,1.0323845138519003
-1.78,-1.98,1.0298580299107818
-1.78,-1.96,1.0259061272734247
-1.78,-1.94,1.020264048451156
-1.78,-1.92,1.0137865609410457
-1.78,-1.9,1.0115882762144615
-1.78,-1.88,1.0052339120305058
-1.78,-1.86,0.999311606900971
-1.78,-1.84,0.9955155924433136
-1.78,-1.82,0.9907144161682329
-1.78,-1.8,0.9883922164456014
-1.78,-1.78,0.9834954354624825
-1.78,-1.76,0.9778387186704667
-1.78,-1.74,0.9733712100532036
-1.78,-1.72,0.9629162463790791
-1.78,-1.7,0.9624162636270214
-1.78,-1.68,0.9575300157924389
-1.78,-1.66,0.955502004233522
-1.78,-1.64,0.9518080331489545
-1.78,-1.62,0.9450169969119798
-1.78,-1.6,0.9421158984712641
-1.78,-1.58,0.9427422749655435
-1.78,-1.56,0.9343640518208568
-1.78,-1.54,0.9311276300833515
-1.78,-1.52,0.9268284121125427
-1.78,-1.5,0.9228725728925472
-1.78,-1.48,0.9151907522989763
-1.78,-1.46,0.9138952533685977
-1.78,-1.44,0.9102978006709604
-1.78,-1.42,0.9027277172718119
-1.78,-1.4,0.9052872617681259
-1.78,-1.38,0.89908065986269
-1.78,-1.36,0.8964047052347103
-1.78,-1.34,0.8917221515920096
-1.78,-1.32,0.88759113129612
-1.78,-1.3,0.8884700458256164
-1.78,-1.28,0.8819026720472668
-1.78,-1.26,0.8788443973570249
-1.78,-1.24,0.8728608512065955
-1.78,-1.22,0.8735677827015841
-1.78,-1.2,0.8699748248390452
-1.78,-1.18,0.8667494806771261
-1.78,-1.16,0.8635676771280255
-1.78,-1.14,0.8607469969287515
-1.78,-1.12,0.8560784938654687
-1.78,-1.1,0.852645236853646
-1.78,-1.08,0.8514938116617783
-1.78,-1.06,0.8473897927303008
-1.78,-1.04,0.8468808196152577
-1.78,-1.02,0.8426818821111686
-1.78,-1.0,0.8410620605827889
-1.78,-0.98,0.8375520781269594
-1.78,-0.96,0.8352248954891031
-1.78,-0.94,0.8336356620069302
-1.78,-0.92,0.8304400656202056
-1.78,-0.9,0.8322123655983563
-1.78,-0.88,0.8244889534055132
-1.78,-0.86,0.8216288687951043
-1.78,-0.84,0.8165364074441726
-1.78,-0.82,0.8191436433505459
-1.78,-0.8,0.8172793387808613
-1.78,-0.78,0.8132113731017033
-1.78,-0.76,0.8131362457930019
-1.78,-0.74,0.8114153698462648
-1.78,-0.72,0.8078042234283853
-1.78,-0.7,0.8090243474496359
-1.78,-0.68,0.8038215562128664
-1.78,-0.66,0.7993810548198859
-1.78,-0.64,0.7996645297904746
-1.78,-0.62,0.7977364557447282
-1.78,-0.6,0.8015351397335276
-1.78,-0.58,0.7939847053260464
-1.78,-0.56,0.7933280231194608
-1.78,-0.54,0.793036294433831
-1.78,-0.52,0.7909300832600832
-1.78,-0.5,0.7881889244467253
-1.78,-0.48,0.7882597859182275
-1.78,-0.46,0.78858364314349
-1.78,-0.44,0.7861057930510547
-1.78,-0.42,0.7881661686857592
-1.78,-0.4,0.7855606498809262
-1.78,-0.38,0.7826756241376144
-1.78,-0.36,0.7839599109949169
-1.78,-0.34,0.7806716146961057
-1.78,-0.32,0.7820189183438658
-1.78,-0.3,0.7796219938990288
-1.78,-0.28,0.7790693976693889
-1.78,-0.26,0.7785353499568695
-1.78,-0.24,0.7772306822724827
-1.78,-0.22,0.7784778912773787
-1.78,-0.2,0.7760420680549583
-1.78,-0.18,0.7764069054465698
-1.78,-0.16,0.7761864742718806
-1.78,-0.14,0.7767983649922444
-1.78,-0.12,0.774839094861545
-1.78,-0.1,0.7769254199017201
-1.78,-0.08,0.7738301774412846
-1.78,-0.06,0.77240718651717
-1.78,-0.04,0.7706680907101944
-1.78,-0.02,0.7713369079650102
-1.78,0.0,0.7741012989803354
-1.78,0.02,0.7735583428632442
-1.78,0.04,0.7758171958066875
-1.78,0.06,0.7735698962752039
-1.78,0.08,0.7712186651104918
-1.78,0.1,0.7741260278911896
-1.78,0.12,0.7756062752129486
-1.78,0.14,0.7765511762983739
-1.78,0.16,0.7759574390616287
-1.78,0.18,0.7758369709472096
-1.78,0.2,0.7761867854562805
-1.78,0.22,0.7747652939284482
-1.78,0.24,0.7753705079912829
-1.78,0.26,0.7763493861490363
-1.78,0.28,0.7775353025620187
-1.78,0.3,0.779606517758102
-1.78,0.32,0.780219177278083
-1.78,0.34,0.7828322103958939
-1.78,0.36,0.7813102128420083
-1.78,0.38,0.7819242901769157
-1.78,0.4,0.7840063873051218
-1.78,0.42,0.7852956650194157
-1.78,0.44,0.7861410770818402
-1.78,0.46,0.7882099281979732
-1.78,0.48,0.7908867484432184
-1.78,0.5,0.7902503474365717
-1.78,0.52,0.7929287363602463
-1.78,0.54,0.7919048894783455
-1.78,0.56,0.7925222862545145
-1.78,0.58,0.7950309037945674
-1.78,0.6,0.7969039048580977
-1.78,0.62,0.7986042533567796
-1.78,0.64,0.800048797978838
-1.78,0.66,0.8055026627690839
-1.78,0.68,0.8033504924237526
-1.78,0.7,0.806984016449172
-1.78,0.72,0.8039226472108741
-1.78,0.74,0.8102417605473691
-1.78,0.76,0.8126576277013292
-1.78,0.78,0.8159228374720113
-1.78,0.8,0.8168079294515159
-1.78,0.82,0.819163669175105
-1.78,0.84,0.8211782452887691
-1.78,0.86,0.8230573169078507
-1.78,0.88,0.8260575539282594
-1.78,0.9,0.8282870789385838
-1.78,0.92,0.8299072704276834
-1.78,0.94,0.8362227581066333
-1.78,0.96,0.8371910914035561
-1.78,0.98,0.8360442917976023
-1.78,1.0,0.8393973589026696
-1.78,1.02,0.8403702107251583
-1.78,1.04,0.84241570654559
-1.78,1.06,0.8478979081601759
-1.78,1.08,0.8503929257286728
-1.78,1.1,0.8562495630950876
-1.78,1.12,0.8600754131146462
-1.78,1.14,0.863320469080786
-1.78,1.16,0.8613684991782752
-1.78,1.18,0.8664125736112337
-1.78,1.2,0.8685666733486085
-1.78,1.22,0.8753969279665009
-1.78,1.24,0.8763425450667617
-1.78,1.26,0.8802730666465196
-1.78,1.28,0.8845804487019455
-1.78,1.3,0.886411417241467
-1.78,1.32,0.8869786237447469
-1.78,1.34,0.8907981576679178
-1.78,1.36,0.8987221877425691
-1.78,1.38,0.8996370948050101
-1.78,1.4,0.904149867317231
-1.78,1.42,0.9056331714242781
-1.78,1.44,0.9114239479321778
-1.78,1.46,0.9144785371900538
-1.78,1.48,0.9196672182909129
-1.78,1.5,0.9229665520217916
-1.78,1.52,0.9268248425464368
-1.78,1.54,0.9357762532459857
-1.78,1.56,0.9368464071907446
-1.78,1.58,0.9379020283502636
-1.78,1.6,0.9412313047189806
-1.78,1.62,0.946431314732984
-1.78,1.64,0.9524852660242072
-1.78,1.66,0.9554971624754077
-1.78,1.68,0.9602723772090637
-1.78,1.7,0.9630440442373731
-1.78,1.72,0.9712667353900433
-1.78,1.74,0.9691801784049954
-1.78,1.76,0.9784070005779715
-1.78,1.78,0.9817284510725564
-1.78,1.8,0.9869208851551242
-1.78,1.82,0.9931293457792634
-1.78,1.84,0.9928869111296544
-1.78,1.86,0.9980844551949382
-1.78,1.88,1.0023503164321161
-1.78,1.9,1.0074028134082307
-1.78,1.92,1.0172257695888116
-1.78,1.94,1.020362168345536
-1.78,1.96,1.0238393059349395
-1.78,1.98,1.0303237833628713
-1.78,2.0,1.0340206550349695
-1.78,2.02,1.0405908323859578
-1.78,2.04,1.0436883592353785
-1.78,2.06,1.049526574516145
-1.78,2.08,1.0572687798922666
-1.78,2.1,1.0618508709556258
-1.78,2.12,1.0613260462722494
-1.78,2.14,1.071561065868118
-1.78,2.16,1.0758237364897805
-1.78,2.18,1.0811817027828894
-1.78,2.2,1.089379962137364
-1.78,2.22,1.0922945930369097
-1.78,2.24,1.1001834007041187
-1.78,2.26,1.1035674062475314
-1.78,2.28,1.1090016075357
-1.78,2.3,1.1116077219743277
-1.78,2.32,1.118971008277444
-1.78,2.34,1.1248800767914746
-1.78,2.36,1.1317080623233307
-1.78,2.38,1.134451766146324
-1.78,2.4,1.1396954967863504
-1.78,2.42,1.1476250382104667
-1.78,2.44,1.149306301336318
-1.78,2.46,1.1533573493476978
-1.78,2.48,1.1621351325972467
-1.78,2.5,1.1659868988101578
-1.78,2.52,1.1684928541890856
-1.78,2.54,1.1764845799327615
-1.78,2.56,1.1834087358701117
-1.78,2.58,1.1886862649944927
-1.78,2.6,1.1935119306165654
-1.78,2.62,1.1960588792144313
-1.78,2.64,1.2029604245365824
-1.78,2.66,1.2049674884141475
-1.78,2.68,1.2142923466231408
-1.78,2.7,1.2170425179809448
-1.78,2.72,1.2206258337717053
-1.78,2.74,1.2281048552349745
-1.78,2.76,1.2363063568469697
-1.78,2.78,1.2385615932540506
-1.78,2.8,1.2439737982798333
-1.78,2.82,1.250182186017449
-1.78,2.84,1.2531689603458052
-1.78,2.86,1.2596173056517843
-1.78,2.88,1.2666455835275707
-1.78,2.9,1.2679201452772408
-1.78,2.92,1.2732316042352687
-1.78,2.94,1.2808332244374818
-1.78,2.96,1.2832440143633288
-1.78,2.98,1.2898937339947043
-1.78,3.0,1.2921277046389057
-1.78,3.02,1.2967424803117984
-1.76,-3.02,1.2961091881615747
-1.76,-3.0,1.2892873385044308
-1.76,-2.98,1.2841518897272937
-1.76,-2.96,1.2819636888536547
-1.76,-2.94,1.2758723853186533
-1.76,-2.92,1.2703333423206211
-1.76,-2.9,1.266196578144652
-1.76,-2.88,1.2625906280666348
-1.76,-2.86,1.2572034968941364
-1.76,-2.84,1.2521195945003045
-1.76,-2.82,1.2464850554026043
-1.76,-2.8,1.2416004129397766
-1.76,-2.78,1.2343336179825277
-1.76,-2.76,1.2312312258789953
-1.76,-2.74,1.225149010115182
-1.76,-2.72,1.2211265442202057
-1.76,-2.7,1.213503642069227
-1.76,-2.68,1.2108149403009099
-1.76,-2.66,1.2047410237042215
-1.76,-2.64,1.1990925357827478
-1.76,-2.62,1.1947444667960632
-1.76,-2.6,1.1880288448816902
-1.76,-2.58,1.1856814862132579
-1.76,-2.56,1.1803074286911177
-1.76,-2.54,1.173150797259298
-1.76,-2.52,1.1661372709465863
-1.76,-2.5,1.1635731255661432
-1.76,-2.48,1.1586793090454406
-1.76,-2.46,1.154248441660474
-1.76,-2.44,1.1469105811281055
-1.76,-2.42,1.1449782132345823
-1.76,-2.4,1.139202080139557
-1.76,-2.38,1.1329907640380132
-1.76,-2.36,1.1242899881051782
-1.76,-2.34,1.1188434342633593
-1.76,-2.32,1.1150890423285489
-1.76,-2.3,1.1111447539172503
-1.76,-2.28,1.1052623793672396
-1.76,-2.26,1.0996933586325754
-1.76,-2.24,1.0942824887765248
-1.76,-2.22,1.0892980274017232
-1.76,-2.2,1.084967304860499
-1.76,-2.18,1.0765067088833542
-1.76,-2.16,1.0716176041129712
-1.76,-2.14,1.0698372362944888
-1.76,-2.12,1.0609927948467206
-1.76,-2.1,1.0571193884273553
-1.76,-2.08,1.0530426916534332
-1.76,-2.06,1.0495500842461314
-1.76,-2.04,1.044726132935931
-1.76,-2.02,1.036222958287752
-1.76,-2.0,1.0332193367695988
-1.76,-1.98,1.026797967230666
-1.76,-1.96,1.0234113419534547
-1.76,-1.94,1.0177329898287313
-1.76,-1.92,1.0105028731143704
-1.76,-1.9,1.0025102405588544
-1.76,-1.88,1.0002574423409023
-1.76,-1.86,0.9956844965522743
-1.76,-1.84,0.9921614117621821
-1.76,-1.82,0.9860774450035914
-1.76,-1.8,0.9822682080869951
-1.76,-1.78,0.9813838507646685
-1.76,-1.76,0.9762970393824311
-1.76,-1.74,0.9689202323118303
-1.76,-1.72,0.9644441161543675
-1.76,-1.7,0.9632113902102539
-1.76,-1.68,0.956986117149784
